X,Y,Z
-0.3758009285294681,0.13142664200645765,0.22907857254987307
-0.37852269696451046,0.1317228060408406,0.23166381860682098
-0.3973983378610959,0.13310840441166188,0.24972069064041896
-0.423794053253266,0.1339133864276269,0.2780950499668361
-0.4427076828159831,0.13360352555540736,0.3013842480996617
-0.45854351910760643,0.1325748003163169,0.3235029124297809
-0.4732071118960627,0.13098445625858623,0.34676510891379597
-0.4867585778148418,0.1286227132904615,0.37080792946818997
-0.4989859735703674,0.1257107188794072,0.395986698303955
-0.5097682041687444,0.12217625575273186,0.4218246840133242
-0.5192109260862441,0.11799821741753824,0.44827127224556795
-0.5269739345897613,0.11345076150703232,0.47537219370511014
-0.5332040690389216,0.108328519226035,0.5029633534148135
-0.5378180443575314,0.1028139204991437,0.5306688362046208
-0.5406564225147359,0.09694540931210584,0.5588607687540359
-0.5419273266473146,0.09078141159618183,0.586771053335844
-0.5414601714123347,0.08436307283939382,0.6147608214925856
-0.5391665853001095,0.07782752795596173,0.642687849112802
-0.535427501716624,0.07111140087855754,0.670033107584024
-0.5300005043370813,0.06435655069471134,0.6970434547262713
-0.5228321615402602,0.05762813535799355,0.7236161387245068
-0.5124662284307743,0.04965616613292376,0.7542844458428337
X,Y,Z
X,Y,Z
X,Y,Z
-0.3765890501775737,0.13201255920735647,0.2291534099886955
-0.3770501207912782,0.1319927286398808,0.22923977319163896
-0.38044313676419306,0.13157044362898324,0.22947875240659554
-0.3886803338599578,0.13055991202011388,0.23004874716615895
-0.4013242581389909,0.12894112783120437,0.2306085479198003
-0.41694120247832994,0.12686895800419096,0.23096137540281292
-0.4332661314712596,0.1245465800211721,0.2307489124675452
-0.44838666372321734,0.1221954238231916,0.23008541438225077
-0.461215677073875,0.12000757572589969,0.229100132378832
-0.47222601858917646,0.11810030986052354,0.22803228315132695
-0.48656637607266223,0.11553299646419216,0.22621220763183997
-0.497071462456955,0.11301886973339496,0.22459492744762174
-0.5049833038325885,0.10689270762602147,0.22353466977199488
-0.511414226873795,0.09505789321195009,0.2227329015257185
-0.5167509975556737,0.07839291641182163,0.2222264895953847
-0.5214895299318905,0.05936950725273011,0.2217205167300006
-0.5260974861190028,0.04069326294344262,0.22115499912868858
-0.5309300889033672,0.024353628637168365,0.22031011773138975
-0.5359643734748362,0.009678644105937087,0.2191446866237346
-0.5410339762514407,-0.006360401976574026,0.21791915047641738
X,Y,Z
-0.5524180075406238,-0.05152696586131593,0.21420696081844406
-0.5523995795508169,-0.05152753371898638,0.21420186141730602
-0.5524598560769981,-0.05164353528737542,0.21434138675594022
-0.5529920860638443,-0.05294052088740862,0.21542567809717633
-0.5541954706245215,-0.05563907922366809,0.2180020307815297
-0.5561193343596907,-0.06038537009492241,0.22216599266388945
-0.5585849048189513,-0.06677806596846478,0.22820900863955873
-0.5612988670964465,-0.07454461330201895,0.23542511340639397
-0.5639164438372556,-0.08313826116525054,0.2436935583192842
-0.5662580118055108,-0.09185367724173368,0.25231883223675017
-0.5681677918523695,-0.10024655218101625,0.26072374186460734
-0.5694697073414974,-0.10785567617377598,0.2683409774762774
-0.5705190163432725,-0.11445307154150867,0.27562175837515335
-0.5711553439498022,-0.12036881902328439,0.28161572525111356
-0.5716701930389877,-0.12597549729308627,0.2880491207332434
-0.5719572786970029,-0.1315273157748946,0.29401491526727475
-0.5720366403982311,-0.13721284694527908,0.30036943866578314
-0.572018008819089,-0.14256274606966501,0.3065563619071866
-0.5717509209599654,-0.14798610429974743,0.3129825092690666
-0.57135179214583,-0.1534738050073885,0.3192771861804541
-0.5708182939822105,-0.15871804822669788,0.3258065730892474
-0.5700079595231643,-0.1639650467952195,0.3320268582002798
-0.5691061690982084,-0.16913057495854364,0.3387281219035776
-0.5679703046115155,-0.17423768856415045,0.34499633109400374
-0.566744404516232,-0.17927499307504463,0.3516694177166816
-0.5652654234173163,-0.18417739336241948,0.35803763412816314
-0.5636484251862389,-0.18909308819091364,0.36467822793340626
-0.5619035983837508,-0.19372898019871582,0.3711249568729155
-0.5599209602216653,-0.1985107875701497,0.37759908860989705
-0.5578411217801214,-0.20303130172818362,0.384164617748703
-0.5555952552919569,-0.2074456998631555,0.3906920942792391
-0.5531249457626526,-0.21188865602974571,0.3971911271632991
-0.5505916137935505,-0.21613876845566501,0.40366568102095257
-0.5478391777003446,-0.22025436201876147,0.410022896725596
-0.545009884949252,-0.2242848114799115,0.416559628287982
-0.5419275533371426,-0.22826903311738714,0.42296334588686857
-0.5388161788331889,-0.23198111017963463,0.42936890354323476
-0.5355164609275856,-0.23565743798789154,0.43565865942861404
-0.5320371909684006,-0.23933806010435899,0.4418989688827804
-0.528520451595447,-0.24263070359231947,0.44828546177060913
-0.5248149388093506,-0.24603453617781673,0.45435961259659324
-0.5209614573116792,-0.2492024948213336,0.46066079611887945
-0.5170715135649109,-0.2522569146508208,0.46661062827499095
-0.5129471458527034,-0.2551974982815154,0.4727230964271686
-0.5088472367818234,-0.2579804384609057,0.47856739337413573
-0.504525809803752,-0.2606359739210191,0.48462789954048674
-0.5002051655449156,-0.2631530210915011,0.4902765224772095
-0.49562995966422685,-0.2656047486631421,0.49622615302517836
-0.49112382192615733,-0.26785705886311056,0.5016078808829377
-0.48643994407517255,-0.26989651918795643,0.5074633106062533
-0.48168548744712064,-0.2720211703522986,0.5127600464119632
-0.47682789994206465,-0.27376921199522913,0.5184008734908983
-0.4719782539140544,-0.27554530266421473,0.5235448197859196
-0.4669320293410149,-0.2770575828728201,0.528877613477457
-0.4619110485399147,-0.27858801400923716,0.5338742496358576
-0.4567399300888878,-0.2798233191204528,0.5390727087156805
-0.45164794178078527,-0.2810305800648838,0.5438172406964583
-0.4463137348364387,-0.28212205979276184,0.5488271331998382
-0.44114049704707003,-0.28293304857221635,0.5533749495753818
-0.43576094985613356,-0.2837433119122431,0.5581075802070495
-0.4303767975081681,-0.28443103126968833,0.5624826741325921
-0.4250184354847995,-0.28485874818502144,0.5669409191013205
-0.41956100212331787,-0.28536762274040184,0.5711602057400786
-0.4141073020068989,-0.28555690440827003,0.575283861409783
-0.40867013690729564,-0.28574688453832164,0.5793083590121617
-0.40316678542215256,-0.28573553968796556,0.5831970167261743
-0.3976242641052863,-0.2857090539697317,0.587002778816774
-0.39212079945070516,-0.28543871169606105,0.590637226755559
-0.38665079206796027,-0.28509768342724073,0.5940645012928242
-0.3810472751349319,-0.28477820130410925,0.5974985903198453
-0.3755723205569986,-0.28412358996804066,0.6007836031569537
-0.37006392054683424,-0.2834960672821186,0.603900470449794
-0.3645618150393855,-0.28278328207227177,0.6069017867026374
-0.3591451829627048,-0.2819565177032802,0.6096165175859443
-0.3565037897740653,-0.28173026842161053,0.6104983969078319
-0.3589156590268306,-0.2849308792446946,0.6046130586283185
-0.35919061924735884,-0.2853288933175821,0.6045197164295213
-0.3592147593480278,-0.2853267404532739,0.604517796892282
-0.3591955686820174,-0.285328816573519,0.6045394445815244
-0.3592164456136281,-0.2853282717294553,0.604549808517034
-0.359207121025545,-0.2853471178974829,0.6045333806674601
-0.35920699328033306,-0.2853378634456204,0.6045133301530049
-0.35920095929950485,-0.28533516076377297,0.6045186087842911
-0.3592145025715285,-0.28534444478870463,0.6045383741205878
