X,Y,Z
-0.2969542880613583,0.13200080575140313,0.14846945738039136
-0.30300698342371035,0.13413064725818866,0.15069664065687016
-0.3206602470012948,0.14076481253621326,0.1569791114841657
-0.3346098980947796,0.14665894281580888,0.16214928394539138
-0.3480746298281036,0.15288467871429506,0.16724864012507934
-0.36131907128338897,0.15961579928951852,0.17248953947450718
-0.37446928475828223,0.16693400014490312,0.17784717183300372
-0.3867497640349402,0.17431977360091827,0.18296591607539428
-0.3991759653977377,0.1824919082395658,0.18836578480258098
-0.41100843218857464,0.19078006940416958,0.19368838372795114
-0.4227524052193183,0.19977995545276675,0.19925172488099713
-0.4340487456083765,0.20912313936402369,0.2046991818428805
-0.44450050021751575,0.2183161778321389,0.21003001977988228
-0.45536014977227496,0.22886064862854572,0.21579978066259864
-0.4651393732788236,0.23879015393920117,0.2212241245499031
-0.4744072735864931,0.24918012523216898,0.22664080975539563
-0.4839093707120929,0.260518935957974,0.2323829531413303
-0.4928018822788026,0.27210827081279765,0.23824670765600564
-0.5010667917975429,0.2838053301680528,0.2438631056617463
-0.5089906116852997,0.2959564560837202,0.24957701423569698
-0.5160254481416242,0.3078866064121922,0.25531245367815897
-0.523078680819654,0.3208272532679735,0.2610397340685725
-0.5290374438832607,0.3326945802108714,0.2665141049729506
-0.532859164270755,0.34131256975331725,0.27022769190818624
-0.5341843790811963,0.3442509097519954,0.2715962461856577
-0.5341758017993571,0.3441794287021453,0.2714894443060747
-0.5341659960885072,0.34416786848918124,0.27143727704043413
-0.5341611554719207,0.3441853388768511,0.2714823310504785
-0.534158344048623,0.3441861798349878,0.27144128217413177
-0.5341704275449456,0.34419468406777065,0.2714554890420682
-0.5341556123835959,0.3442046047431095,0.27145495366737465
-0.5341723166341097,0.3441779708171218,0.2714177637011415
-0.5341687854467518,0.3441933844877532,0.27145425129613565
-0.5341672425444449,0.34419604022348527,0.27143007836919214
-0.5350716421740973,0.3463015333861636,0.27253202670082743
-0.5392210198752191,0.35302775558912103,0.2763486751037427
-0.5472924570874291,0.3655543162922031,0.2833044499396663
-0.5627444773784446,0.3961283351153933,0.2994117564547561
-0.5668649363516511,0.38547684277417615,0.3108935651136423
-0.5749932468780707,0.3602301252141209,0.33627876228592624
-0.5811749158672139,0.33408178737858546,0.3620230437770057
-0.5852222893266837,0.3077164039517039,0.3876090332276191
-0.5870512135214649,0.2831197747201829,0.4111453878421939
-0.5867642091618417,0.2567277227151834,0.43612591404880824
-0.5845125391268369,0.23249939030122785,0.4590785713292324
-0.5798890952450393,0.20649900888773104,0.4836271757033606
-0.5738264632410786,0.1839077815431231,0.5050606662429171
-0.5659333396202887,0.16174437645602063,0.5264264967965249
-0.5556773091028093,0.13936958345819087,0.5482033438798932
-0.5444316966370969,0.11952992218323812,0.5681679389489466
-0.5306438467007651,0.09943925903011944,0.5887854652943111
-0.5155524598271144,0.08136511075953218,0.6082495571519493
-0.5000409330958477,0.06575660971065163,0.625932484057957
-0.48156381191244013,0.050250226488884664,0.6444082373981501
-0.46367640244233504,0.037954759846733355,0.6604828973879704
-0.44526775586325934,0.027514772311851704,0.6753845361839858
-0.4235186802581432,0.01778198696288766,0.6913877522986275
-0.4043244196830415,0.011382727321047496,0.7040141410815255
-0.3840065848493774,0.008933954748459576,0.7162215266020986
-0.3724391810134977,0.0046194581371431995,0.722528283817893
-0.3821870871008939,-0.007438548880074364,0.716782228718772
-0.40307829542649454,-0.024959929815442584,0.7039458499612354
-0.41963458992073577,-0.042289593756870365,0.69236372616806
-0.4378005333472946,-0.0626436826050367,0.6779622281894315
-0.4550370088391061,-0.08351135325621817,0.6623282090365855
-0.46999444171609206,-0.10303721934551033,0.6469381153698841
-0.4858992524142333,-0.12568183985326864,0.6282385345936827
-0.4988438125214762,-0.1457209531546144,0.6106948922770583
-0.5108393965542241,-0.16618989357196065,0.5920964397487696
-0.5219807046382265,-0.1870574597747227,0.5721032665885741
-0.5315065057791211,-0.20722858702548733,0.55217805985263
-0.5402418139750458,-0.22797738563693354,0.5304979947332441
-0.5478383421012899,-0.24906550691083063,0.5075588470250799
-0.5536801872517396,-0.26804706275961004,0.4858721927087216
-0.5585856607440377,-0.28802486238090447,0.46228477916552996
-0.5621499306165118,-0.3064906705880873,0.4391838081899303
-0.5645018224076181,-0.32477417808746833,0.41542121624274647
-0.565816981443558,-0.3431213460589196,0.3902317841118356
-0.5658972143155289,-0.36022111088626824,0.3657837581449368
-0.5647592206255984,-0.377912610699521,0.33882868780774195
-0.5630565890559028,-0.3907986478894576,0.3182053676162201
