X,Y,Z

-0.5610682269373802,0.4078237959549432,0.3154176664992726
-0.5619808957775628,0.40648907321932537,0.3158639233156
-0.5622727225163274,0.40606396223085534,0.3161586077200653
-0.5623349480228137,0.4059599004683726,0.3161503191610073
-0.5623479611968273,0.4059597298977508,0.3161308421821073
-0.5623314266074135,0.40594691159135726,0.3161539840925289
-0.5623372766371975,0.4059404170605143,0.31613084282378323
-0.5623406972759539,0.4059731554186516,0.31610329916317065
-0.5623286291789859,0.40597808721703027,0.3161140948618946
-0.5623403570269147,0.40595345368983243,0.31611141459371805
-0.5623417587518402,0.40594627199305394,0.3161259328310306
-0.562329493204842,0.40594607535076394,0.31614488657453965
-0.5626687431139138,0.40439318563453847,0.3172058211728159
-0.5616043572631898,0.40174218860147853,0.31978121640738455
-0.5584764868150964,0.39773593110236105,0.3244091660611494
-0.5556968400402018,0.3933468072847877,0.3294728738576694
-0.553402062643901,0.38923995935627115,0.33399036639897817
-0.5512647846292461,0.3857577616807353,0.3380916710987346
-0.5494975299949443,0.38290444108419364,0.34146079805882623
-0.5487507834447517,0.38188482077038116,0.3428472725285642
-0.5487984078641662,0.3819002221711147,0.3428187763083679
-0.5487902762632789,0.38186952525216883,0.34281154500969163
-0.5488125708289269,0.3818563507523675,0.34278324974447383
-0.5488153260720492,0.38184158649684213,0.3428041348565499
-0.5488119410346263,0.3818444393241601,0.342820229534196
-0.5488045349123379,0.38184978719436213,0.34280749232459823
-0.5487959914820355,0.38185600093272387,0.34280749232459823
-0.548800051264449,0.3818434560285853,0.34280666558703005
-0.5488104010989527,0.3818488898253087,0.3427975828781008
-0.5524621090134344,0.3783761442331987,0.34373235889147186
-0.5631662352739393,0.3753395412285991,0.35554736527827857
-0.5821055160117261,0.36950913239517796,0.37818387482972304
-0.6000564275428706,0.3608391772714802,0.3995751673369169
-0.6175982244017462,0.3506213306771527,0.4223592897879702
-0.6347058120410553,0.3384156513106896,0.4474390925779919
-0.6491678366826623,0.3259342482792445,0.4714793949190041
-0.6625736784672579,0.31176525372145275,0.49676951174459727
-0.6733369038380468,0.2978132478386734,0.5204564500822312
-0.6826444868965025,0.28267315355069667,0.5449994417994495
-0.6904199415208405,0.2660513900802702,0.5708804204266349
-0.695625136991126,0.250513591752653,0.5942437803983881
-0.6991811521692027,0.2337439916429383,0.6185181605344638
-0.7007851984910637,0.2177651171250242,0.6410306229867069
-0.7005438190833521,0.20176692575982885,0.6629192305729334
-0.6985134910626982,0.18528998715260372,0.6849662874193988
-0.6948840983993605,0.16937006155136536,0.705682779866198
-0.6894379332185391,0.15316695067351999,0.7260564923574337
-0.6814795869885435,0.13570956540026338,0.7475873407267788
-0.6733126803358425,0.12273398391768707,0.7642310386966717
-0.6630518013230277,0.11263321419139011,0.7805275844481461
-0.6655277661396739,0.09713368444965428,0.7805479919186731
-0.6788465632699836,0.08087394170657385,0.7666644206484735
-0.692254553986751,0.060362950697159544,0.7510613578716807
-0.705051505272251,0.03651318075863094,0.7340050937388203
-0.7149883234615233,0.014823098435596094,0.7179528201351318
-0.7239444782541694,-0.008459208787048193,0.7002970033379178
-0.7314548288013542,-0.032303167445217704,0.6815992530622641
-0.7369431115193698,-0.05582369355501918,0.6629298949335214
-0.7408602066140723,-0.07942893357107123,0.6435728149117073
-0.7429379433978824,-0.10256744906235386,0.6243499647858531
-0.7434452043049417,-0.12652672316915203,0.6036731406840665
-0.7421077974577448,-0.14981809534789994,0.5831337220682171
-0.7390203125337764,-0.17276914329718063,0.5623432154640491
-0.7344068538284111,-0.19450303368637029,0.5421030862007556
-0.7283600839464931,-0.2154888097311361,0.5219643721717335
-0.720400788143177,-0.23658607525548098,0.5010089498488577
-0.7103684506061281,-0.257880483854464,0.47919139496195867
-0.7000524960003873,-0.27601814853628287,0.45991428471946794
-0.6874992755252238,-0.29485361268998606,0.43899915438248777
-0.6738189025057628,-0.3122134800124769,0.41915021136791974
-0.6595077035144556,-0.3279230361070131,0.40035459899907117
-0.6433993802708331,-0.343311337073864,0.38088178041095055
-0.6266419305026659,-0.3572493535366254,0.3623263070449725
-0.6076712853572488,-0.3708115949772442,0.34319106014853906
-0.5900982850190399,-0.3817197509694114,0.3267305154670752
-0.5689055410239217,-0.39306844465163215,0.30822954967135463
